Num_Acc,an,mois,jour,hrmn,lum,int,atm,col,lat,long,catr,circ,nbv,vosp,prof,plan,lartpc,larrout,surf,infra,situ,env1,sum,unscathed,killed,hospital,light,week,time
201400000300,14,7,9,1945,2,1,3,6,5031889,261213,3,2,0,0,0,1,0,51,2,0,4,0,62,44,2,22,38,3,19.0
201400000301,14,7,13,1100,1,1,2,6,5038225,263047,3,2,0,0,1,1,0,61,2,0,3,0,80,43,5,34,41,7,11.0
201400000302,14,10,3,1715,1,6,1,3,5035151,258910,3,2,2,0,1,1,40,70,1,5,1,99,114,77,6,41,67,5,17.0
201400000303,14,10,7,2100,3,1,2,3,5034877,259519,3,2,2,0,2,1,0,55,2,0,1,99,105,60,9,41,55,2,21.0
201400000304,14,5,16,845,1,1,1,6,5030580,261160,3,0,2,0,2,1,0,53,1,0,1,3,133,89,9,37,87,5,8.0
201400000309,14,9,30,1015,1,1,1,2,4990200,241077,3,2,2,0,1,1,0,74,1,0,1,99,85,59,3,32,50,2,10.0
201400000321,14,12,12,1700,5,1,2,6,5000496,265276,4,2,2,0,1,0,0,0,2,0,1,99,103,85,2,37,64,5,17.0
201400000322,14,12,21,1545,1,6,1,3,5000364,264798,4,2,2,0,0,1,0,0,1,0,1,99,58,36,5,26,27,7,15.0
201400000324,14,9,26,1300,1,1,1,1,4972459,306666,3,2,2,0,1,1,0,71,1,0,1,99,110,69,10,50,50,5,13.0
201400000325,14,9,27,1730,1,2,1,3,4974334,291281,3,2,2,0,1,1,0,55,1,0,1,0,116,83,12,51,53,6,17.0
201400000340,14,7,27,1700,1,1,1,6,4952068,315296,4,2,2,0,1,1,0,0,1,0,1,99,68,54,2,32,34,7,17.0
201400000354,14,6,17,2100,1,1,1,6,4919795,351947,4,1,0,0,3,3,0,40,1,0,4,0,89,47,8,33,48,2,21.0
201400000357,14,3,14,1915,2,1,1,6,4994959,342570,3,2,2,0,1,1,0,61,1,0,4,99,91,71,6,34,51,5,19.0
201400000363,14,7,26,1700,1,1,1,6,4979818,346634,4,2,0,0,2,4,0,50,1,0,1,99,97,69,5,52,40,6,17.0
201400000367,14,3,29,1645,1,1,1,6,4932481,334814,6,0,0,0,1,0,0,0,1,0,1,99,66,53,6,24,36,6,16.0
201400000374,14,9,6,2145,3,1,1,7,4934300,358700,2,2,2,0,1,1,0,79,1,0,3,99,103,72,7,37,59,6,21.0
201400000376,14,9,10,1715,1,3,1,6,4938612,343782,4,2,2,0,1,1,0,55,1,0,1,0,84,65,3,38,43,3,17.0
201400000396,14,4,5,2115,5,4,1,1,4983799,420325,3,2,2,0,1,1,0,67,1,0,1,99,106,70,3,52,51,6,21.0
201400000398,14,7,2,1745,1,1,7,1,4992005,408525,4,2,2,0,2,1,0,60,1,0,1,3,72,71,5,22,45,3,17.0
201400000462,14,2,14,745,2,1,1,4,4943900,287200,2,2,0,0,2,1,0,87,1,2,1,99,99,53,9,34,56,5,7.0
201400000538,14,2,12,730,2,1,9,5,4944544,98878,3,2,3,0,2,2,0,101,7,0,1,99,93,76,6,40,47,3,7.0
201400000539,14,3,26,1315,1,6,1,1,4951961,98909,3,2,2,0,0,0,0,0,0,5,0,0,53,35,5,20,28,3,13.0
201400000540,14,6,18,15,5,1,1,6,4945027,96473,3,2,2,0,1,1,0,60,1,0,3,0,87,57,4,23,60,3,0.0
201400000541,14,6,6,1900,1,1,3,7,4952267,96973,1,3,0,0,1,1,0,0,2,0,1,0,112,74,8,41,63,5,19.0
201400000542,14,11,20,1815,3,1,1,1,4950596,111177,3,3,0,0,1,1,0,50,1,0,1,99,72,54,5,24,43,4,18.0
201400000543,14,11,21,845,1,2,1,3,4951883,110866,3,2,2,0,1,1,0,0,1,0,0,0,99,62,6,38,55,5,8.0
201400000545,14,2,27,1115,1,4,2,6,4954763,107418,3,2,0,0,1,3,0,7,1,5,1,0,70,42,5,22,43,4,11.0
201400000547,14,10,23,1815,1,1,1,1,4957356,127278,3,2,0,0,1,1,0,0,1,0,0,0,72,53,3,32,37,4,18.0
201400000551,14,12,27,1730,2,1,1,7,4956021,115007,3,2,2,0,1,1,0,0,1,0,3,0,61,50,6,19,36,6,17.0
201400000552,14,4,9,1845,1,3,7,2,4990539,122980,3,2,2,0,0,0,0,0,0,0,1,0,111,77,4,36,71,3,18.0
201400000554,14,5,22,1745,1,3,1,1,4991228,127823,3,2,2,0,2,1,0,64,1,5,1,99,93,120,5,37,51,4,17.0
201400000555,14,5,31,1830,1,1,1,6,4987752,122914,3,2,2,0,1,1,0,60,1,0,1,0,106,61,6,44,56,6,18.0
201400000558,14,12,15,1700,5,9,2,6,4987702,123496,6,0,0,0,1,1,0,0,2,6,1,99,77,53,8,31,38,1,17.0
201400000559,14,3,10,1400,1,1,1,7,4990768,130382,3,2,0,0,1,1,0,58,1,0,1,0,49,37,2,20,27,1,14.0
201400000561,14,2,22,1145,1,1,1,3,4972477,107073,4,2,1,0,1,1,0,29,1,0,1,99,64,35,4,27,33,6,11.0
201400000564,14,4,2,1445,1,1,1,6,4965234,101769,3,2,2,0,1,1,0,0,1,0,3,0,66,44,2,27,37,3,14.0
201400000566,14,8,19,1600,1,2,1,3,4975046,128415,3,2,2,0,1,1,0,0,1,0,1,99,66,51,1,26,39,2,16.0
201400000567,14,8,30,1900,1,2,1,1,4968643,111445,3,2,2,0,1,0,0,50,1,0,1,0,92,44,3,48,41,6,19.0
201400000570,14,10,14,1900,3,1,1,3,4961581,119868,3,2,1,0,2,1,0,42,1,0,1,99,68,47,2,35,31,2,19.0
201400000574,14,2,19,730,2,1,1,7,4938704,122606,3,2,2,0,2,1,0,0,2,0,1,99,70,47,3,20,47,3,7.0
201400000575,14,3,25,1615,1,1,2,5,4935315,113637,3,2,3,0,2,3,100,0,2,0,1,99,82,71,3,29,50,2,16.0
201400000576,14,3,28,2345,3,3,1,7,4938276,116522,3,2,2,0,0,0,0,0,0,0,0,0,109,76,4,49,56,5,23.0
201400000579,14,6,27,1500,1,2,8,3,4939977,117153,3,2,2,0,1,1,0,91,1,0,1,99,118,90,5,48,65,5,15.0
201400000580,14,8,12,700,1,1,7,6,4938764,125812,3,2,2,0,1,2,0,51,1,0,3,99,67,40,3,26,38,2,7.0
201400000582,14,9,9,800,1,2,1,5,4938510,125389,3,2,2,0,1,0,0,0,1,5,0,0,77,52,5,29,43,2,8.0
201400000583,14,9,25,1700,1,1,1,6,4940842,123936,4,2,2,0,0,1,0,0,1,0,1,0,99,65,3,35,61,4,17.0
201400000584,14,9,28,1830,1,2,1,1,4938511,125363,3,2,2,0,1,1,0,0,1,5,0,99,78,40,6,21,51,7,18.0
201400000585,14,10,18,845,1,1,1,7,4938655,123290,3,2,0,0,1,1,0,35,1,0,3,99,107,63,8,50,49,6,8.0
201400000588,14,12,4,1845,5,2,1,6,4940298,115820,3,2,3,0,1,1,0,96,1,6,1,99,64,40,3,35,26,4,18.0
201400000589,14,12,8,730,2,1,2,1,4938780,121505,3,2,1,0,1,1,0,65,2,0,1,0,68,48,2,26,40,1,7.0
201400000593,14,1,12,1700,2,1,1,6,4951933,76266,3,2,2,0,2,1,0,75,1,0,1,0,65,35,2,28,35,7,17.0
201400000597,14,3,20,1515,1,1,1,3,4948952,88238,4,2,0,0,0,1,0,58,1,0,1,99,70,50,5,28,37,4,15.0
201400000599,14,7,5,1500,1,1,1,6,4948034,76941,3,2,2,0,1,1,0,63,1,0,1,0,90,44,5,43,42,6,15.0
201400000602,14,5,10,1745,1,2,8,3,4966405,20175,3,2,2,0,2,1,0,64,1,0,1,99,92,53,7,40,45,6,17.0
201400000603,14,6,21,1900,1,3,1,3,4966254,35924,3,2,2,0,1,1,0,64,1,0,1,99,114,64,12,50,52,6,19.0
201400000604,14,6,28,2315,4,6,1,6,4959479,26619,3,2,2,0,0,0,0,0,0,5,0,0,111,69,6,45,60,6,23.0
201400000606,14,7,17,1830,1,1,1,3,4970158,22644,3,2,2,0,0,1,0,61,1,0,1,99,79,57,2,26,51,4,18.0
201400000607,14,8,3,830,1,1,1,3,4958959,31788,3,2,2,0,1,1,0,0,1,0,1,99,97,44,10,43,44,7,8.0
201400000610,14,12,14,1930,3,1,1,6,4964328,38071,4,2,1,0,1,1,0,34,1,0,3,0,84,41,5,41,38,7,19.0
201400000618,14,10,11,1645,1,1,1,6,4947718,63309,4,2,2,0,0,4,0,0,1,0,3,99,112,64,9,34,69,6,16.0
201400000623,14,3,9,1345,1,1,1,6,4948940,38222,4,2,2,0,1,1,0,50,1,0,3,99,112,89,7,49,56,7,13.0
201400000624,14,4,10,1615,1,1,1,6,4952544,32516,4,2,2,0,1,3,0,55,1,0,1,99,84,59,6,36,42,4,16.0
201400000625,14,4,29,745,1,1,1,6,4949084,29368,3,2,2,0,1,1,0,60,1,0,3,0,67,46,2,20,45,2,7.0
201400000627,14,8,31,1145,1,2,1,3,4955504,29799,3,2,0,0,1,1,0,68,1,0,1,99,76,33,6,34,36,7,11.0
201400000631,14,10,10,1600,1,1,1,6,4955377,29347,4,2,2,0,0,0,0,25,1,0,1,99,96,55,6,31,59,5,16.0
201400000632,14,11,4,2030,3,1,2,6,4947154,32578,5,2,2,0,1,1,0,80,2,0,1,0,69,47,5,21,43,2,20.0
201400000633,14,11,5,2130,3,1,2,7,4954307,38695,3,2,3,0,1,1,0,120,2,0,3,99,78,65,2,34,42,3,21.0
201400000634,14,2,11,900,1,3,8,6,4973230,144235,3,2,2,0,2,1,0,90,1,0,1,0,92,58,4,31,57,2,9.0
201400000636,14,9,4,1915,1,3,1,5,4968689,150201,3,2,2,0,1,4,0,0,1,0,1,99,96,60,4,39,53,4,19.0
201400000641,14,1,3,1500,1,1,6,6,4994616,158926,3,2,0,0,0,1,0,0,2,0,1,0,71,49,5,26,40,5,15.0
201400000643,14,8,24,1130,1,1,1,2,4992548,162721,3,2,2,0,1,1,0,75,1,0,1,99,79,40,6,42,31,7,11.0
201400000644,14,10,5,400,3,1,1,7,4971579,167754,3,2,2,0,1,1,0,75,1,0,1,99,66,33,2,38,26,7,4.0
201400000645,14,12,17,2130,3,1,2,3,4988079,159653,3,2,0,0,1,1,0,75,2,0,1,0,103,84,6,35,62,3,21.0
201400000649,14,3,31,715,1,1,1,1,4967284,139061,3,2,2,0,1,1,0,70,0,0,1,0,54,36,2,27,25,1,7.0
201400000650,14,5,11,1700,1,2,1,3,4961615,131610,3,2,2,0,2,1,0,60,2,0,1,0,68,46,6,37,25,7,17.0
201400000656,14,2,9,530,5,1,1,5,4949007,169204,3,2,2,0,3,1,0,70,1,0,1,0,60,31,3,32,25,7,5.0
201400000659,14,4,12,1730,1,1,1,1,4950341,145401,4,2,0,0,1,1,0,27,1,0,1,0,97,66,4,32,61,6,17.0
201400000660,14,5,4,1230,1,1,1,6,4942122,171621,3,2,2,0,1,1,0,55,1,0,3,0,77,39,5,34,38,7,12.0
201400000661,14,5,9,630,2,1,1,7,4947896,173993,2,2,2,0,0,1,72,0,2,0,3,0,95,70,2,43,50,5,6.0
201400000663,14,10,20,100,5,1,1,6,4966127,134657,4,2,2,0,2,1,0,50,1,0,4,0,73,32,8,20,45,1,1.0
201400000664,14,4,23,2300,3,1,2,1,4965648,78050,3,2,2,0,1,3,0,65,2,0,1,0,69,51,3,22,44,3,23.0
201400000665,14,10,8,1615,1,3,2,3,4961598,76505,4,2,2,0,0,0,0,80,2,0,0,0,97,68,8,33,56,3,16.0
201400000671,14,3,8,1515,1,1,1,3,4978573,63097,3,2,0,0,0,1,0,76,1,0,1,0,82,64,6,38,38,6,15.0
201400000683,14,2,15,1100,1,1,1,3,4972380,78828,3,2,0,0,2,1,0,68,1,0,1,0,76,49,5,22,49,6,11.0
201400000684,14,6,11,1530,1,1,1,7,4850400,110500,2,3,2,0,1,1,11,72,1,0,3,0,123,99,4,58,61,3,15.0
201400000689,14,6,30,1445,1,1,1,3,4904500,59300,3,2,3,0,0,1,0,70,1,0,1,99,78,62,4,32,42,1,14.0
201400000694,14,10,30,915,3,1,1,3,4905300,57500,3,2,0,0,1,1,0,0,1,0,1,99,97,74,6,34,57,4,9.0
201400000695,14,11,10,1730,2,2,1,3,4857400,57300,3,3,2,0,1,2,30,31,1,0,1,99,80,54,6,24,50,1,17.0
201400000701,14,11,23,930,1,1,1,1,4851300,118400,3,2,2,0,1,1,0,0,1,0,1,0,55,32,6,24,25,7,9.0
201400000702,14,11,29,1615,1,1,1,7,4851400,124100,4,2,0,0,1,1,0,0,1,0,4,0,68,49,4,25,39,6,16.0
201400000703,14,2,8,1945,3,6,1,3,4846500,111300,2,2,0,0,1,1,0,0,1,5,1,0,77,54,4,27,46,6,19.0
201400000704,14,4,30,1915,1,1,1,6,4855200,102099,3,2,2,0,1,1,0,6,1,0,1,0,75,44,4,28,43,3,19.0
201400000707,14,3,24,2115,3,1,1,6,4900400,119500,2,2,2,0,1,1,0,350,1,0,1,0,62,38,1,26,35,1,21.0
201400000714,14,11,15,1945,3,1,1,6,4900500,126500,2,2,3,0,0,1,0,0,1,0,1,0,76,37,2,39,35,6,19.0
201400000716,14,1,24,1530,1,1,2,6,4845000,101299,2,3,0,0,2,1,12,63,2,0,3,0,101,73,4,40,57,5,15.0
201400000717,14,2,17,1530,1,2,1,3,4844300,50300,3,2,0,3,1,1,0,5,1,5,1,0,68,51,2,26,40,1,15.0
201400000720,14,1,13,815,1,1,1,6,4911300,127500,3,2,0,0,0,1,60,0,1,0,1,3,79,57,4,32,43,1,8.0
201400000721,14,1,14,1445,1,1,7,6,4914500,124400,3,2,2,0,1,1,0,70,1,0,1,99,85,67,3,29,53,2,14.0
201400000722,14,2,6,1930,3,1,1,1,4916300,131000,3,2,2,0,1,1,0,77,1,0,1,99,93,60,3,41,49,4,19.0
201400000724,14,6,3,2245,5,1,2,6,4917200,128500,3,2,2,0,1,1,0,9,1,0,1,0,96,53,7,40,49,2,22.0
201400000730,14,1,29,1845,3,1,2,1,4907200,133000,3,2,2,0,1,1,0,38,2,0,1,99,92,60,2,32,58,3,18.0
201400000731,14,4,4,1645,1,2,1,3,4907400,133000,3,2,0,0,1,1,0,610,1,0,1,0,117,68,4,38,75,5,16.0
201400000732,14,5,7,1915,1,9,1,1,4905000,135000,9,2,2,0,1,2,0,6,1,0,1,0,68,57,3,30,35,3,19.0
201400000737,14,12,25,1245,1,2,1,3,4909300,131400,3,2,2,0,1,1,0,0,1,5,1,0,33,31,2,12,19,4,12.0
201400000741,14,7,6,2100,2,1,2,6,4918200,124100,3,2,0,0,1,2,0,0,2,0,3,99,109,66,8,38,63,7,21.0
201400000744,14,12,30,1300,1,1,1,7,4923000,130100,3,2,2,0,1,3,0,65,7,0,1,99,48,27,2,23,23,2,13.0
201400000745,14,1,5,1815,5,1,1,6,4916400,146200,3,2,2,0,1,1,0,0,1,0,1,99,36,18,3,22,11,7,18.0
201400000751,14,3,2,1400,1,1,1,6,4906000,35500,4,2,0,0,2,1,0,0,0,0,1,0,64,38,5,24,35,7,14.0
201400000753,14,8,13,1645,1,2,1,3,4903100,34000,3,2,2,0,1,1,0,4,1,0,1,0,57,36,5,23,29,3,16.0
201400000757,14,4,11,1845,1,3,7,1,4905100,47300,3,2,2,0,1,1,0,7,1,5,1,0,103,74,10,36,57,5,18.0
201400000760,14,8,7,1645,1,1,1,1,4907500,48000,3,2,3,0,1,1,0,116,1,0,1,0,81,50,5,21,55,4,16.0
201400000761,14,9,19,830,1,1,7,6,4905360,53360,4,2,2,0,1,1,4,0,1,0,1,0,92,62,4,33,55,5,8.0
201400000771,14,2,1,1545,1,2,1,3,4906200,114300,3,2,2,0,1,1,0,7,1,0,1,0,49,41,6,15,28,6,15.0
201400000772,14,2,5,1945,5,3,1,3,4909400,119200,3,2,2,3,1,1,150,0,1,0,1,0,70,56,6,20,44,3,19.0
201400000775,14,5,3,1130,1,1,1,1,4903000,122300,3,2,0,0,1,3,0,0,1,0,1,0,85,63,4,33,48,6,11.0
201400000777,14,10,9,1445,1,1,1,6,4909400,121100,4,2,2,0,1,1,0,0,6,0,1,0,78,52,4,32,42,4,14.0
201400000780,14,4,6,1600,1,4,2,1,4917200,103200,4,2,2,0,0,2,0,0,2,5,1,0,66,37,7,29,30,7,16.0
201400000781,14,4,20,900,1,1,1,7,4913400,104299,3,2,2,0,2,4,0,6,1,0,1,0,58,28,3,36,19,7,9.0
201400000782,14,4,28,915,1,6,2,3,4918100,107500,4,2,2,0,1,1,0,0,2,5,1,0,65,46,3,29,33,1,9.0
201400000785,14,1,19,1745,2,1,1,6,4914400,102099,3,2,2,0,1,1,50,50,1,0,3,99,40,30,5,15,20,7,17.0
201400000793,14,1,23,1215,1,1,2,6,4923000,28200,4,2,0,0,1,1,0,0,2,0,1,0,66,41,3,21,42,4,12.0
201400000795,14,3,17,1215,1,2,1,3,4920500,21400,3,2,2,0,1,1,0,13,0,0,1,0,59,40,5,19,35,1,12.0
201400000797,14,5,30,1445,1,1,1,3,4923000,21200,4,2,2,0,1,1,0,280,0,0,1,0,91,56,9,35,47,5,14.0
201400000801,14,9,14,1200,1,2,1,3,4922200,22140,3,0,0,0,0,0,0,0,0,0,0,0,99,44,4,45,50,7,12.0
201400000805,14,11,25,1415,1,1,8,6,4923400,23300,4,2,0,0,1,1,0,4,2,0,1,0,57,40,4,20,33,2,14.0
201400000814,14,6,5,1845,1,2,1,1,4918300,51000,3,2,2,0,1,3,0,71,1,0,1,99,92,62,1,42,49,4,18.0
201400000815,14,6,15,245,3,1,1,7,4923000,45100,3,0,2,0,1,2,0,54,1,0,3,0,98,67,9,43,46,7,2.0
201400000817,14,8,20,1745,1,1,1,6,4917400,55400,3,2,1,0,1,1,0,62,1,0,3,0,60,49,2,29,29,3,17.0
201400000821,14,6,12,2245,2,1,1,7,4913300,31000,3,2,2,0,1,1,0,5,1,0,1,0,116,89,5,45,66,4,22.0
201400000827,14,4,21,1845,1,1,1,3,4802323,173844,4,2,0,0,2,1,67,72,1,0,1,0,65,39,3,39,23,1,18.0
201400000832,14,11,2,1915,3,1,8,1,4804029,168651,3,2,2,0,0,1,0,67,2,2,1,0,55,31,3,30,22,7,19.0
201400000834,14,11,13,1830,3,1,1,5,4828982,157922,3,2,2,0,1,1,0,70,1,0,1,0,65,38,3,17,45,4,18.0
201400000839,14,7,10,1845,1,1,1,1,4822706,148196,3,3,0,0,1,1,44,0,1,0,1,99,80,51,6,32,42,4,18.0
201400000841,14,10,31,1700,2,1,2,7,4819203,146247,3,2,0,0,3,2,0,0,9,0,1,99,88,76,6,36,46,5,17.0
201400000844,14,5,27,2000,1,3,1,3,4821949,189364,3,0,0,0,0,0,0,0,0,0,0,0,86,53,4,32,50,2,20.0
201400000851,14,4,15,1515,1,1,1,6,4805291,198715,3,2,0,0,4,2,0,56,1,0,3,99,110,81,7,32,71,2,15.0
201400000852,14,6,16,1745,1,1,1,1,4813957,193717,3,2,2,0,1,1,0,0,1,0,1,0,91,62,5,48,38,1,17.0
201400000859,14,3,18,1030,1,1,1,2,4809870,175837,3,2,2,0,1,3,0,0,1,0,1,99,67,53,3,20,44,2,10.0
201400000861,14,8,26,845,1,1,7,3,4810148,184512,3,2,0,0,0,1,0,65,1,0,1,0,77,54,2,36,39,2,8.0
201400000863,14,10,13,1830,1,9,1,1,4810183,175365,2,3,0,1,1,1,0,0,1,5,1,0,92,65,4,34,54,1,18.0
201400000866,14,12,19,1930,3,1,8,3,4810140,184785,3,2,2,0,2,1,0,64,1,0,1,99,99,53,8,42,49,5,19.0
201400000873,14,4,13,1015,1,3,1,5,4830500,143100,3,2,2,0,2,1,0,0,1,0,1,0,82,57,5,30,47,7,10.0
201400000877,14,5,6,800,1,2,1,5,4824370,139883,3,2,2,0,1,1,0,40,1,0,1,0,72,42,3,33,36,2,8.0
201400000878,14,5,13,730,1,1,1,1,4840255,137785,3,2,2,0,1,1,0,0,1,0,1,99,72,52,2,31,39,2,7.0
201400000884,14,7,18,1315,1,1,1,7,4842014,162659,3,2,2,0,1,2,0,60,1,0,1,0,96,60,7,37,52,5,13.0
201400000890,14,10,24,1945,3,1,1,2,4827965,137385,3,2,2,0,0,1,0,50,1,0,1,99,99,71,7,22,70,5,19.0
201400000897,14,6,10,1900,1,1,1,7,4766584,207883,4,2,0,0,0,1,0,56,1,0,1,99,127,79,4,48,75,2,19.0
201400000905,14,1,25,2045,3,1,1,2,4782873,162946,3,2,2,0,1,1,0,66,1,0,1,0,99,82,6,39,54,6,20.0
201400000920,14,1,31,1840,5,1,3,6,4792028,186063,3,2,2,0,1,1,0,0,2,0,1,99,79,52,5,34,40,5,18.0
201400000921,14,4,24,1745,1,6,9,7,4798223,171911,4,1,1,0,0,0,0,0,0,5,1,3,61,33,5,30,26,4,17.0
201400000929,14,11,18,1015,1,1,1,6,4792055,185424,3,2,0,0,0,3,0,0,0,5,0,99,63,48,2,22,39,2,10.0
201400000936,14,5,19,2215,3,1,1,6,4854403,186673,2,3,4,0,1,1,0,72,1,0,1,99,77,56,4,26,47,1,22.0
201400000939,14,8,14,215,5,1,1,6,4856330,192543,3,3,0,0,0,1,0,0,1,0,1,0,77,51,6,22,49,4,2.0
201400000943,14,6,1,1115,1,1,1,6,4854543,175972,3,2,2,0,1,1,0,61,1,0,1,99,95,64,2,45,48,7,11.0
201400000944,14,6,20,2300,3,1,1,1,4859526,160196,3,2,0,0,1,1,0,65,1,0,1,99,98,68,2,39,57,5,23.0
201400000948,14,1,20,800,1,6,1,6,4857952,205878,3,2,0,0,0,1,0,56,1,5,1,99,70,43,2,20,48,1,8.0
201400000953,14,12,29,1700,2,1,1,6,4811400,120893,5,0,0,0,1,0,0,0,0,0,1,99,39,29,0,16,23,1,17.0
201400000965,14,10,1,930,1,1,1,6,4812062,120817,4,2,0,0,2,1,70,0,1,5,1,99,104,63,5,35,64,3,9.0
201400000968,14,12,10,1845,3,2,2,1,4806203,127626,4,0,0,0,1,0,0,0,2,5,1,99,67,48,2,20,45,3,18.0
201400000973,14,6,26,1445,1,1,1,1,4815242,140817,3,2,2,0,1,1,0,0,1,0,1,0,87,65,5,35,47,4,14.0
201400000976,14,11,11,1430,1,1,2,6,4811124,153603,2,3,2,0,0,1,10,0,2,3,1,99,59,18,4,30,25,2,14.0
201400000978,14,5,8,1145,1,1,1,7,4800576,128900,3,2,2,0,4,1,59,59,1,0,1,99,71,50,7,26,38,4,11.0
201400000987,14,4,25,2145,3,1,1,2,4801760,141081,3,2,2,0,2,1,0,60,1,0,1,0,104,69,6,41,57,5,21.0
201400000993,14,12,22,1200,1,1,1,7,4796533,142764,3,2,2,0,1,4,0,58,1,2,0,0,55,41,5,21,29,1,12.0
201400001028,14,7,1,1845,1,3,1,6,4840790,281732,3,2,2,0,1,2,0,35,0,5,1,99,77,48,3,20,54,2,18.0
201400001029,14,7,16,1830,1,1,1,6,4839086,286813,4,2,0,0,2,0,0,0,1,0,1,0,111,64,5,41,65,3,18.0
201400001032,14,7,3,1530,1,1,1,3,4862800,236946,3,2,2,0,1,1,0,80,0,0,1,0,97,68,5,38,54,4,15.0
201400001033,14,7,30,1645,1,1,1,2,4852836,232543,3,2,2,0,1,1,0,70,1,0,1,0,72,46,5,26,41,3,16.0
201400001048,14,1,2,1830,3,1,1,7,4862100,308926,4,2,2,0,1,1,0,69,1,0,3,99,56,32,4,20,32,4,18.0
201400001056,14,7,11,2245,2,1,1,6,4881996,335351,3,2,2,0,1,1,80,0,1,0,1,0,86,61,10,30,46,5,22.0
201400001057,14,8,11,2345,5,1,1,6,4880597,343748,4,2,2,0,1,2,0,112,1,0,1,99,76,40,5,25,46,1,23.0
201400001069,14,2,26,1745,1,1,1,3,4804307,432725,3,0,2,0,1,1,0,0,1,0,1,3,76,47,4,23,49,3,17.0
201400001075,14,11,17,800,2,9,8,6,4808604,432163,9,2,2,0,2,1,0,75,2,0,1,3,64,38,2,25,37,1,8.0
201400001076,14,1,1,645,3,1,3,1,4792510,397435,3,2,0,0,4,3,0,70,2,0,1,3,83,42,7,41,35,3,6.0
201400001079,14,5,25,430,3,1,1,7,4793688,402147,4,2,0,0,1,1,0,0,1,0,1,99,110,44,6,60,44,7,4.0
201400001080,14,8,17,1545,1,1,1,1,4789374,401152,3,2,0,0,1,2,0,70,1,0,1,99,66,50,5,33,28,7,15.0
201400001094,14,6,24,1145,1,3,1,3,4849254,407733,3,2,2,0,1,3,0,70,1,0,1,0,81,66,3,33,45,2,11.0
201400001095,14,9,3,1815,1,1,1,1,4787192,391776,4,2,2,0,1,1,0,78,1,0,1,99,85,60,4,30,51,3,18.0
201400001098,14,3,5,1800,1,1,1,6,4855065,434804,3,2,0,0,1,1,0,69,1,0,1,0,84,55,2,30,52,3,18.0
201400001104,14,6,23,1015,1,1,1,1,4856937,452151,4,2,0,0,0,2,0,50,1,0,1,0,94,53,4,39,51,1,10.0
201400001120,14,11,9,1530,1,1,1,1,4856662,468428,9,2,2,0,0,3,0,60,1,0,1,0,68,32,4,29,35,7,15.0
201400001128,14,2,10,715,3,1,2,6,4834012,364282,3,2,2,0,1,2,0,74,2,0,3,0,74,41,9,18,47,1,7.0
201400001132,14,6,7,1445,1,1,1,7,4821814,363458,3,1,2,0,1,1,0,80,1,0,1,99,101,76,7,46,48,6,14.0
201400001158,14,11,16,2000,3,1,5,1,4852067,371301,3,2,2,0,0,2,0,68,1,0,1,0,80,45,4,33,43,7,20.0
201400001160,14,12,26,1930,3,1,2,1,4860127,375734,3,2,0,0,0,3,0,68,2,0,1,0,56,38,7,21,28,5,19.0
201400001179,14,8,25,1000,1,1,3,6,4862842,399242,3,2,0,0,1,1,0,0,2,2,3,99,80,50,4,27,49,1,10.0
201400001211,14,2,24,1245,1,2,1,3,4756706,243073,3,2,0,0,0,1,0,0,1,0,1,99,54,42,3,18,33,1,12.0
201400001216,14,2,18,1030,1,1,1,3,4769702,251621,3,2,2,0,3,1,0,70,1,0,1,0,57,37,4,30,23,2,10.0
201400001239,14,8,16,1115,1,1,1,6,4758353,307834,9,2,2,0,2,1,0,50,1,0,1,0,75,42,6,35,34,6,11.0
201400001284,14,3,15,1830,1,1,1,6,4787640,301938,4,2,2,0,1,1,0,0,1,0,1,99,67,55,3,20,44,6,18.0
201400001310,14,3,4,745,2,2,1,3,4912440,49126,3,2,2,0,1,1,0,46,2,0,1,0,49,42,3,15,31,2,7.0
201400001320,14,4,1,1800,1,1,1,1,4911910,22681,3,2,2,0,1,2,0,65,1,0,1,99,80,60,3,35,42,2,18.0
201400001336,14,3,11,2100,5,2,1,6,4930320,32016,3,2,2,0,1,1,0,0,1,0,1,0,70,54,7,28,35,2,21.0
201400001363,14,8,21,1300,1,1,1,4,4886300,22421,3,2,2,0,3,1,0,59,1,0,1,99,60,50,4,25,31,4,13.0
201400001381,14,10,22,1500,1,1,1,1,4932610,29241,3,2,2,0,1,1,0,77,1,0,1,0,51,29,2,24,25,3,15.0
201400001384,14,2,28,1900,3,1,3,6,4924260,1565,3,2,2,0,1,1,0,75,2,0,1,0,76,60,10,27,39,5,19.0
201400001385,14,3,1,1145,1,1,1,6,4913580,445,3,2,2,0,1,1,0,78,1,0,1,99,63,54,4,29,30,6,11.0
201400001388,14,6,9,1415,1,1,1,6,4914060,5708,3,2,2,0,1,1,0,57,1,0,3,0,87,57,4,42,41,1,14.0
201400001405,14,1,15,1615,1,1,8,6,4900190,60829,3,2,2,0,2,1,0,0,2,0,3,0,75,51,6,25,44,3,16.0
201400001408,14,7,23,1600,1,1,1,3,4894700,61379,3,2,2,0,1,3,0,51,1,0,1,99,65,57,5,24,36,3,16.0
201400001445,14,9,22,2200,3,1,1,6,4897790,97213,3,2,2,0,0,1,0,40,1,0,1,0,79,54,3,22,54,1,22.0
201400001449,14,7,20,1300,1,1,1,1,4873620,134687,3,2,2,0,2,4,0,0,8,0,1,0,63,23,2,34,27,7,13.0
